iter	F1	Logloss
83	0.967590418	0.04361922201
84	0.9685593618	0.04315440248
85	0.9685593618	0.04300731948
86	0.969043152	0.04254612807
87	0.969043152	0.04236091836
88	0.9695264885	0.04193178222
89	0.9695264885	0.04175538472
90	0.9695264885	0.04155102089
91	0.9700093721	0.0409820627
92	0.9709737828	0.04043393407
93	0.9709737828	0.03995706917
94	0.9709737828	0.03983362254
95	0.9719363891	0.03946322703
96	0.9728464419	0.03917861078
97	0.9723912026	0.03843329645
98	0.9733520337	0.03786189831
99	0.9733520337	0.03779923213
100	0.9738072965	0.03731660585
101	0.9738072965	0.03696994688
102	0.9738072965	0.0365567074
103	0.9742629855	0.03628056408
104	0.9747427502	0.03571923875
105	0.9752220664	0.03546489913
106	0.9761793554	0.03520185875
107	0.9757009346	0.03489248359
108	0.976635514	0.03460859032
109	0.9771134984	0.03447618055
110	0.9771134984	0.03435662459
111	0.9785447761	0.03399454906
112	0.9790405217	0.03373984372
113	0.9809213588	0.03327195763
114	0.9818520242	0.0330359806
115	0.9813953488	0.03276788178
116	0.9813953488	0.03245120572
117	0.9813953488	0.03223102088
118	0.9818520242	0.03175276072
119	0.9832402235	0.03149693862
120	0.9841860465	0.03128729853
121	0.983713355	0.03114254657
122	0.9832402235	0.03105754533
123	0.9832402235	0.03098561487
124	0.9832713755	0.03073198486
125	0.9837436136	0.03047701852
126	0.9842007435	0.03004325127
127	0.9842007435	0.03000305875
128	0.9856148492	0.02980442836
129	0.986555401	0.0295161348
130	0.9856148492	0.02928627929
131	0.9856148492	0.0289526109
132	0.986555401	0.02873732557
133	0.986555401	0.02844234513
134	0.9860853432	0.02814076985
135	0.9856148492	0.02800769557
136	0.9860853432	0.02769363657
137	0.9870250232	0.02757644381
138	0.9874942103	0.0273848404
139	0.9884312818	0.02728635714
140	0.9888991674	0.02680601198
141	0.9888991674	0.02662206341
142	0.9888991674	0.02659560294
143	0.9888991674	0.02652823144
144	0.9888991674	0.0263787744
145	0.9888991674	0.02617308411
146	0.9893666204	0.02587111084
147	0.9893666204	0.02583423416
148	0.9893666204	0.02564054878
149	0.9893666204	0.02562658364
150	0.9898242368	0.02528509762
151	0.9898242368	0.02520546531
152	0.9902912621	0.02508341121
153	0.9912240185	0.02494727438
154	0.9916897507	0.02467779655
155	0.9916897507	0.02456695949
156	0.9912240185	0.02449965497
157	0.9916897507	0.02428724548
158	0.9916897507	0.02413360641
159	0.9916897507	0.02402959089
160	0.9916897507	0.02384364221
161	0.992147806	0.02355773714
162	0.992147806	0.02350144755
163	0.9916897507	0.02314458355
164	0.9926131117	0.02303350011
165	0.9912240185	0.02282333827
166	0.9940009229	0.02245494364
167	0.9940009229	0.02225166838
168	0.9940009229	0.0219974037
169	0.9940009229	0.02187748546
170	0.9935364728	0.02171567387
171	0.9935364728	0.02151269686
172	0.9940009229	0.02126080343
173	0.9944598338	0.02116120513
174	0.9940009229	0.02092628335
175	0.9940009229	0.02081216862
176	0.9944598338	0.02060596218
177	0.9949191686	0.02044616162
178	0.9949191686	0.02033700037
179	0.9949191686	0.02031562522
180	0.9958429561	0.02002588554
181	0.9958429561	0.01999234554
182	0.9963065559	0.01975002423
183	0.9958429561	0.01959071248
184	0.9958429561	0.01942653324
185	0.9953789279	0.01932258783
186	0.9953789279	0.01918925853
187	0.9953789279	0.01904508794
188	0.9953789279	0.01901218843
189	0.9953789279	0.018927777
190	0.9958429561	0.01888681219
191	0.9953789279	0.01880143698
192	0.9958429561	0.01869302596
193	0.9958429561	0.01860349804
194	0.9958429561	0.01846427964
195	0.9963065559	0.01831198095
196	0.9958429561	0.01820894458
197	0.9958429561	0.01815470292
198	0.9953831948	0.01800075413
199	0.9958467928	0.01782418156
200	0.9963099631	0.01763253746
201	0.9963099631	0.01754876366
202	0.9967697277	0.01740190487
203	0.9967697277	0.01739172573
204	0.9967697277	0.01729758398
205	0.9967697277	0.01714101908
206	0.9963099631	0.01705842969
207	0.9963099631	0.01697445293
208	0.9963099631	0.01692492054
209	0.9963099631	0.0168798915
210	0.9967697277	0.01683222637
211	0.9963099631	0.01651637293
212	0.9972324723	0.01628507712
213	0.9972324723	0.01620509326
214	0.9972324723	0.01610515238
215	0.9972324723	0.01606812756
216	0.9972324723	0.01591857669
217	0.9972324723	0.015906178
218	0.9972324723	0.01586334858
219	0.9972324723	0.01566894922
220	0.9972324723	0.01564088397
221	0.9972324723	0.01556464748
222	0.9972324723	0.01548439199
223	0.9972324723	0.01546391089
224	0.9972324723	0.01536319644
225	0.9976926627	0.01523999549
226	0.9976926627	0.01508738809
227	0.9976926627	0.01504485248
228	0.9976926627	0.01499847067
229	0.9976926627	0.01491868934
230	0.9976926627	0.01486275806
231	0.9976926627	0.01474096602
232	0.9976926627	0.01466137955
233	0.9976926627	0.01457277847
234	0.9981549815	0.0145278341
235	0.9981549815	0.01437408217
236	0.9981549815	0.01430405762
237	0.9981549815	0.01416296196
238	0.9976926627	0.01399391865
239	0.9976926627	0.01395377421
240	0.9976926627	0.01385094602
241	0.9976926627	0.01373357539
242	0.9976926627	0.01363899367
243	0.9976926627	0.0135465722
244	0.9976926627	0.0134820835
245	0.9976926627	0.01345810233
246	0.9976926627	0.01338035461
247	0.9976926627	0.01334517162
248	0.9981549815	0.01327367363
249	0.9981549815	0.01323485499
250	0.999078341	0.01300469671
251	0.999078341	0.01292375233
252	0.999078341	0.01273173848
253	0.999078341	0.01267212739
254	0.999078341	0.01265054615
255	0.999078341	0.01256247907
256	0.9986168741	0.01243812455
257	0.9986168741	0.01231562398
258	0.999538958	0.01221574636
259	0.999078341	0.01213619897
260	0.999538958	0.0120097991
261	0.9990774908	0.01196689288
262	0.999538958	0.01193309948
263	0.999538958	0.01187937076
264	0.999538958	0.01180991192
265	0.999538958	0.0117636342
266	0.999538958	0.01163487607
267	0.999538958	0.01151406283
268	0.999538958	0.0115003101
269	0.999538958	0.01148562017
270	0.999538958	0.0114161302
271	0.999538958	0.01136687561
272	0.999538958	0.01131723485
273	0.999538958	0.01124559718
274	0.999538958	0.01117377583
275	0.999538958	0.01111337228
276	0.999538958	0.01107822291
277	0.999538958	0.01105607969
278	0.999538958	0.01099878474
279	0.999538958	0.01098122513
280	0.999538958	0.01093191592
281	0.999538958	0.01089378175
282	0.999538958	0.01084187908
283	0.999538958	0.01078812083
284	0.999538958	0.01072580785
285	0.999538958	0.0107007274
286	0.999538958	0.01070063171
287	0.999538958	0.01066941107
288	0.999538958	0.01058175307
289	0.999538958	0.01053780126
290	0.999538958	0.01047002798
291	0.999538958	0.01040992518
292	0.999538958	0.01038451153
293	0.999538958	0.01032451459
294	0.999538958	0.01030192137
295	0.999538958	0.01024200045
296	0.999538958	0.01020547093
297	0.999538958	0.01019576656
298	0.999538958	0.01019576336
299	0.999538958	0.01009085968
300	0.999538958	0.0100335215
301	0.999538958	0.009961963255
302	0.999538958	0.00981465072
303	0.999538958	0.009743282278
304	0.999538958	0.009685218637
305	0.999538958	0.009572697304
306	0.999538958	0.00955192966
307	0.999538958	0.009520166814
308	0.999538958	0.009480026766
309	0.999538958	0.009453254662
310	0.999538958	0.009428274451
311	0.999538958	0.009351897775
312	0.999538958	0.009317849242
313	0.999538958	0.009289743609
314	0.999538958	0.009225940076
315	0.999538958	0.009091342983
316	0.999538958	0.009060551788
317	0.999538958	0.009017699509
318	0.999538958	0.008958438506
319	0.999538958	0.00893969207
320	0.999538958	0.008903687673
321	0.999538958	0.008875069618
322	0.999538958	0.008795432015
323	0.999538958	0.008750164051
324	0.999538958	0.008645034212
325	0.999538958	0.008633040485
326	0.999538958	0.00861614249
327	0.999538958	0.008612278686
328	1	0.008556024563
329	1	0.008528079911
330	1	0.008512743194
331	1	0.008499991691
332	1	0.008458295405
333	1	0.008403735177
334	1	0.008358117139
335	1	0.008323964145
336	1	0.008307195837
337	1	0.008246495858
338	1	0.008216447729
339	1	0.008174025537
340	1	0.008168031527
341	1	0.008145568052
342	1	0.008134107226
343	1	0.008059725301
344	1	0.008034958622
345	1	0.008006490258
346	1	0.00795365828
347	1	0.007917736256
348	1	0.007888584695
349	1	0.007864833874
350	1	0.007825361309
351	1	0.00781813892
352	1	0.007770903337
353	1	0.007708719319
354	1	0.007707585298
355	1	0.007677414429
356	1	0.007677394945
357	1	0.007657686097
358	1	0.007615295757
359	1	0.007605934893
360	1	0.007578726318
361	1	0.007551225318
362	1	0.007529019456
363	1	0.007519733891
364	1	0.007431497807
365	1	0.007417745264
366	1	0.007401207119
367	1	0.007375552178
368	1	0.007308676463
369	1	0.007270829356
370	1	0.007270827185
371	1	0.007255024813
372	1	0.00719032394
373	1	0.007125889775
374	1	0.007082856099
375	1	0.007040171589
376	1	0.007014309535
377	1	0.006990784738
378	1	0.006990771686
379	1	0.006985232728
380	1	0.006975999639
381	1	0.006961315168
382	1	0.006956681939
383	1	0.006915396526
384	1	0.00688847838
385	1	0.006842675045
386	1	0.00679554605
387	1	0.006773427845
388	1	0.006755463126
389	1	0.006732477449
390	1	0.006713124678
391	1	0.006705337892
392	1	0.006695244746
393	1	0.006662685572
394	1	0.006637706901
395	1	0.006636606122
396	1	0.006635903198
397	1	0.006611265509
398	1	0.00658124622
399	1	0.006566469024
400	1	0.006524027662
401	1	0.006508856924
402	1	0.006504581106
403	1	0.006477824888
404	1	0.006463228846
405	1	0.006443068462
406	1	0.006440050223
407	1	0.00643099652
408	1	0.006408797605
409	1	0.006382101347
410	1	0.00636482948
411	1	0.006310601412
412	1	0.006266779912
413	1	0.00624322629
414	1	0.006224438165
415	1	0.006224424511
416	1	0.006217958779
417	1	0.006185120876
418	1	0.006126704599
419	1	0.006083224584
420	1	0.006074969676
421	1	0.006061723322
422	1	0.006036393665
423	1	0.00603638481
424	1	0.00602398151
425	1	0.006012496166
426	1	0.006008935239
427	1	0.005988372755
428	1	0.005988038537
429	1	0.005976081974
430	1	0.005967792582
431	1	0.005952520491
432	1	0.005940977791
433	1	0.005915873108
434	1	0.005915581025
435	1	0.005902542636
436	1	0.005890672256
437	1	0.005848619443
438	1	0.005843661394
439	1	0.005837296833
440	1	0.005818740679
441	1	0.005787435401
442	1	0.00577297466
443	1	0.005733172977
444	1	0.005721936371
445	1	0.005706409931
446	1	0.005689002462
447	1	0.005658437844
448	1	0.005658419111
449	1	0.005658417058
450	1	0.005658400525
451	1	0.005658398168
452	1	0.005621534803
453	1	0.00561423434
454	1	0.005588141974
455	1	0.005584886146
456	1	0.005573805483
457	1	0.005536623691
458	1	0.005527885371
459	1	0.005527789563
460	1	0.00550300686
461	1	0.005487883903
462	1	0.005487878353
463	1	0.005473672338
464	1	0.005464846334
465	1	0.005450270986
466	1	0.00544534859
467	1	0.005417931696
468	1	0.005417928983
469	1	0.005417927619
470	1	0.005411670341
471	1	0.005383834293
472	1	0.005370113941
473	1	0.005370076878
474	1	0.005361426848
475	1	0.005323651367
476	1	0.005319999091
477	1	0.005292058949
478	1	0.005264385142
479	1	0.005248071668
480	1	0.005248068897
481	1	0.005248068356
482	1	0.00523239081
483	1	0.005226547376
484	1	0.005217453484
485	1	0.005174520423
486	1	0.005166498287
487	1	0.005163246966
488	1	0.005163246966
489	1	0.005155139562
490	1	0.005134560564
491	1	0.005126672926
492	1	0.005126661013
493	1	0.005119754236
494	1	0.005099681776
495	1	0.005088554492
496	1	0.005059463006
497	1	0.005046630397
498	1	0.005024478075
499	1	0.005015679918
