iter	Logloss
376	0.0201450402
377	0.02013851314
378	0.02009799434
379	0.01994206029
380	0.01990583522
381	0.01988299524
382	0.01984839676
383	0.01984416378
384	0.01981473227
385	0.01978781558
386	0.01976545095
387	0.01967623568
388	0.01967620941
389	0.01962191486
390	0.01962191234
391	0.01960606635
392	0.01953437053
393	0.01950743881
394	0.019437839
395	0.0194133158
396	0.01939207406
397	0.01937367495
398	0.01935570358
399	0.019309606
400	0.01928743477
401	0.01926738122
402	0.01918010091
403	0.01915945917
404	0.01911536445
405	0.01903564665
406	0.01889000956
407	0.01888156
408	0.01886494327
409	0.01885636812
410	0.01883820964
411	0.0188262246
412	0.01881553033
413	0.01864467219
414	0.01863110705
415	0.01862225991
416	0.01860834458
417	0.01849801363
418	0.01848204432
419	0.01841237668
420	0.01834266831
421	0.01829174138
422	0.01822906806
423	0.01817180035
424	0.01815940877
425	0.01808738275
426	0.01803490581
427	0.01802247885
428	0.01796056646
429	0.01791559581
430	0.01783887591
431	0.01775125933
432	0.01767633405
433	0.01767349624
434	0.0175915426
435	0.01758997076
436	0.01758232024
437	0.01755671168
438	0.01755500424
439	0.01755485571
440	0.01740558602
441	0.0174034667
442	0.01740159083
443	0.01737480669
444	0.01730272627
445	0.01730272521
446	0.01723097605
447	0.01720223727
448	0.01720223204
449	0.01720217905
450	0.0172010829
451	0.01719501881
452	0.0171937582
453	0.01719372279
454	0.01718724667
455	0.01718723374
456	0.01718722514
457	0.01718722514
458	0.01717904748
459	0.0170965421
460	0.01709333143
461	0.01705174919
462	0.01704664793
463	0.01697346202
464	0.01696404291
465	0.01695256003
466	0.01690373076
467	0.0169023406
468	0.01686602794
469	0.01683765084
470	0.01682782257
471	0.01682687609
472	0.01680082139
473	0.01679319007
474	0.01677894969
475	0.01677507916
476	0.01675998591
477	0.01673926647
478	0.01673292533
479	0.01668860297
480	0.0166158173
481	0.01657979104
482	0.01656629508
483	0.01656627253
484	0.01655612307
485	0.01652538098
486	0.01652175687
487	0.01652175687
488	0.01652173877
489	0.01652170221
490	0.0164773479
491	0.01639950853
492	0.01639912472
493	0.01636456004
494	0.01633302908
495	0.01631106933
496	0.01628065876
497	0.01627676361
498	0.01627673667
499	0.01627669544
500	0.01627630069
501	0.01621886778
502	0.01621882323
503	0.01618200519
504	0.01618198209
505	0.01618194147
506	0.01616511814
507	0.01616511648
508	0.01614853486
509	0.01614039285
510	0.01600027761
511	0.01596126144
512	0.01596123697
513	0.01590558066
514	0.01590556834
515	0.01587148649
516	0.01586523475
517	0.01583917514
518	0.01582343537
519	0.01578187542
520	0.01556306007
521	0.01556305104
522	0.01553216456
523	0.0155321417
524	0.01549934379
525	0.01545132279
526	0.01539789987
527	0.01524154055
528	0.01520735934
529	0.01518821785
530	0.01512977698
531	0.01511456351
532	0.01502131468
533	0.01489403811
534	0.01486173011
535	0.01477214122
536	0.01460189267
537	0.01455540347
538	0.01452616764
539	0.01449774305
540	0.01446429264
541	0.01435108052
542	0.01427767696
543	0.0142399062
544	0.01416145517
545	0.01414722756
546	0.01413807239
547	0.01404489465
548	0.01403934676
549	0.01400066567
550	0.01396442287
551	0.01394108643
552	0.01390175465
553	0.01386887714
554	0.01375678381
555	0.01369560948
556	0.01366184078
557	0.01351628462
558	0.01339473286
559	0.01331491397
560	0.01328981461
561	0.01320403165
562	0.01311839904
563	0.01305676652
564	0.01297067643
565	0.01288266834
566	0.01285336471
567	0.0128243203
568	0.01280858594
569	0.01273513351
570	0.01270445041
571	0.01259884375
572	0.01251726656
573	0.01242441585
574	0.01235099881
575	0.01232872866
576	0.01230957027
577	0.01226025895
578	0.0122217566
579	0.01210622973
580	0.01209364735
581	0.01204623733
582	0.01200442308
583	0.01198775279
584	0.0119219201
585	0.01188279453
586	0.01187391301
587	0.0118474077
588	0.01180322592
589	0.01174446163
590	0.01171467397
591	0.01167543844
592	0.01165211657
593	0.01164471764
594	0.01164463313
595	0.01160084622
596	0.0115242828
597	0.01147177923
598	0.01138725652
599	0.01132509658
600	0.01130628899
601	0.01129364983
602	0.01124193519
603	0.01123013889
604	0.011176558
605	0.01117654678
606	0.01114116648
607	0.01111375585
608	0.01109696549
609	0.01106391091
610	0.01106390578
611	0.01106389763
612	0.01106386006
613	0.01098743784
614	0.01087823353
615	0.01082639441
616	0.01072628534
617	0.01071246542
618	0.01067144811
619	0.01063932119
620	0.01061280817
621	0.01050195344
622	0.01047049549
623	0.01044690209
624	0.01042547586
625	0.01041176281
626	0.01041173006
627	0.01038804055
628	0.01037566573
629	0.01033996492
630	0.01031509471
631	0.01031508346
632	0.01030164325
633	0.01029212401
634	0.01025767138
635	0.01025765891
636	0.01019946342
637	0.01018404655
638	0.01013884219
639	0.01013883836
640	0.01011741244
641	0.01010916201
642	0.01010910921
643	0.01008651193
644	0.01008645932
645	0.01007984402
646	0.01004810292
647	0.01003084818
648	0.01000805877
649	0.009983037688
650	0.009931572353
651	0.009924376976
652	0.009924352665
653	0.009874201521
654	0.009863763911
655	0.009840631203
656	0.00984060777
657	0.009840566233
658	0.009779212657
659	0.009758312932
660	0.009758290182
661	0.009758267448
662	0.009758226085
663	0.009758184776
664	0.009727526929
665	0.009708781706
666	0.00961786903
667	0.009580834269
668	0.009506567341
669	0.009506567341
670	0.009492921907
671	0.009458150438
672	0.009440422995
673	0.009416790631
674	0.009366374827
675	0.009349665801
676	0.009286815419
677	0.009286794339
678	0.009268113351
679	0.009267616947
680	0.009223646644
681	0.009200422662
682	0.009170628931
683	0.009122359816
684	0.009056044968
685	0.009037437866
686	0.008976642061
687	0.008928170581
688	0.008922794859
689	0.00889929569
690	0.008886160633
691	0.008829896325
692	0.008829846524
693	0.008813533653
694	0.008805533598
695	0.00880543262
696	0.008790195311
697	0.008779207176
698	0.008779103383
699	0.008752526465
700	0.008733186183
701	0.008710616039
702	0.008670403382
703	0.008646908262
704	0.008627999681
705	0.008612216765
706	0.008593098954
707	0.008566562399
708	0.008553686642
709	0.00850968116
710	0.008502940486
711	0.008489166383
712	0.008489119228
713	0.008461664644
714	0.008434584912
715	0.008401290111
716	0.008390865688
717	0.008356840854
718	0.008333409908
719	0.008333219084
720	0.008330422066
721	0.008330398346
722	0.008313193025
723	0.008304523549
724	0.008281504888
725	0.008248980504
726	0.008228770993
727	0.008205754176
728	0.008202535276
729	0.008197602379
730	0.008147190998
731	0.008146902748
732	0.008134983988
733	0.008122082803
734	0.008122076349
735	0.008116324662
736	0.008085666615
737	0.008080415295
738	0.008069169438
739	0.00805768751
740	0.008053084019
741	0.008026029074
742	0.008016258566
743	0.008000361262
744	0.007985860822
745	0.007980644301
746	0.007945684934
747	0.007945675163
748	0.007927169771
749	0.007927156865
750	0.007915906213
751	0.007912974745
752	0.007889314375
753	0.007866019955
754	0.007865986511
755	0.007865962909
756	0.007865956472
757	0.007865956472
758	0.007856246198
759	0.007847338283
760	0.007847320041
761	0.007823335717
762	0.007811789737
763	0.007811771134
764	0.007761791085
765	0.007741455214
766	0.00774143181
767	0.007736217043
768	0.007677040911
769	0.007670063403
770	0.007660961905
771	0.007660917971
772	0.007623089004
773	0.007598274086
774	0.007598263179
775	0.007545306341
776	0.007545300649
777	0.007545257363
778	0.007545246259
779	0.007539870468
780	0.007495427741
781	0.007475499934
782	0.007472686013
783	0.007449690174
784	0.007430864877
785	0.007397878978
786	0.007368011754
787	0.007350675418
788	0.007343755417
789	0.007297882621
790	0.007297876113
791	0.007272327568
792	0.007265163168
793	0.007265149744
794	0.007265148067
795	0.007250216301
796	0.007241550534
797	0.007198804957
798	0.007190337971
799	0.007180165734
800	0.007133730353
801	0.007118854076
802	0.007118731928
803	0.007118718676
804	0.007109953964
805	0.007104758074
806	0.007062537443
807	0.007062530421
808	0.007062523093
809	0.007049261184
810	0.00703862669
811	0.007030881966
812	0.007020531371
813	0.007010795723
814	0.006993531493
815	0.006993511186
816	0.006980903463
817	0.006975741905
818	0.006947645663
819	0.006928104248
820	0.006905339778
821	0.006905332836
822	0.006905071377
823	0.006871534606
824	0.0068624822
825	0.006852893983
826	0.006832841432
827	0.006821219385
828	0.006786985636
829	0.006768704284
830	0.006727986722
831	0.006727961043
832	0.006727954965
833	0.006711163676
834	0.006703539574
835	0.006703503654
836	0.006693803598
837	0.006693803598
838	0.006693799018
839	0.006677631185
840	0.006658188184
841	0.006644048846
842	0.006644030457
843	0.006642669984
844	0.006620466228
845	0.006610305054
846	0.006601133199
847	0.00660112515
848	0.006601115471
849	0.006583935706
850	0.006583926029
851	0.006583926029
852	0.00656435783
853	0.006544678984
854	0.006537383259
855	0.006504267774
856	0.00649746878
857	0.00649746173
858	0.006497452313
859	0.006497451011
860	0.006497373315
861	0.006497282503
862	0.006497265216
863	0.006481644186
864	0.006481639785
865	0.006451097145
866	0.006443494332
867	0.006430063496
868	0.006430045321
869	0.006417411922
870	0.006402988737
871	0.006402986425
872	0.006402753395
873	0.006380656965
874	0.006380639367
875	0.006380630327
876	0.006366249027
877	0.006335010817
878	0.006331153822
879	0.006331147655
880	0.006301586571
881	0.006277503191
882	0.006264333173
883	0.006264296184
884	0.006253036657
885	0.006253032702
886	0.006249767821
887	0.006249752469
888	0.00623804448
889	0.006227423942
890	0.006227420706
891	0.006227413891
892	0.006224192288
893	0.006214465598
894	0.00617407589
895	0.006167915417
896	0.006167892213
897	0.006167887469
898	0.006136183065
899	0.006101234893
900	0.00607865343
901	0.006078606106
902	0.006078590053
903	0.006078583829
904	0.006078575203
905	0.006076570286
906	0.006061983033
907	0.00603799696
908	0.006037995369
909	0.006034020735
910	0.006034016412
911	0.00603161727
912	0.006008993944
913	0.005975377458
914	0.005975373601
915	0.005975361432
916	0.005975354887
917	0.005975328952
918	0.005975324119
919	0.00597525497
920	0.005975244733
921	0.005975235408
922	0.005975226089
923	0.005970349809
924	0.005966786245
925	0.005951865292
926	0.005951832196
927	0.005951828066
928	0.005951812647
929	0.005951804397
930	0.005951796151
931	0.00595178791
932	0.005951779673
933	0.005951771441
934	0.005951712353
935	0.005951691332
936	0.005929182483
937	0.005927347903
938	0.005927333724
939	0.005910728466
940	0.005910725302
941	0.005910709645
942	0.005905190247
943	0.005886379275
944	0.005886379275
945	0.005886372756
946	0.005886360404
947	0.00588272053
948	0.005882706849
949	0.005882679146
950	0.005874357871
951	0.005874357136
952	0.005874355187
953	0.005874342351
954	0.005866108537
955	0.005866104705
956	0.005848610266
957	0.005848599556
958	0.00581796692
959	0.00581796565
960	0.005814605626
961	0.005814603772
962	0.005814583808
963	0.005814354315
964	0.005814339538
965	0.005814337378
966	0.005811646926
967	0.005811644946
968	0.005811644645
969	0.005811622592
970	0.005811620118
971	0.005811620118
972	0.005811592821
973	0.005811456305
974	0.005811449133
975	0.005811443749
976	0.005811428401
977	0.005811428401
978	0.005796232548
979	0.00579622483
980	0.00579620011
981	0.005796190007
982	0.005796189554
983	0.005749634705
984	0.005749632207
985	0.005749630502
986	0.00574961225
987	0.005749611396
988	0.005740136697
989	0.005740110083
990	0.005740108388
991	0.005740108388
992	0.005739953525
993	0.005739922936
994	0.005739904899
995	0.005739891183
996	0.005731221747
997	0.005701291809
998	0.005687950886
999	0.005663704326
